DetId/U, BinaryDetId/B, Section/C, Layer/I, Ring/I, SensorCenter rho(mm), SensorCenter z(mm), tiltAngle_deg/D, skewAngle_deg/D, yawAngle_deg/D, phi_deg/D, vtxOneX_mm/D, vtxOneY_mm/D,vtxTwoX_mm/D,vtxTwoY_mm/D,vtxThreeX_mm/D,vtxThreeY_mm/D,vtxFourX_mm/D,vtxFourY_mm/D, meanWidth_mm/D, length_mm/D, sensorSpacing_mm/D, sensorThickness_mm/D
412369952,00011000100101000100010000100000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, 84.375000, 96.251183, 487.544394, 91.649866, 440.826442, -3.887867, 450.236087, 0.713449, 496.954039, 96.000000, 46.944000, 4.000000, 0.290000
412369948,00011000100101000100010000011100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, 73.125000, 189.516936, 459.398691, 175.889812, 414.476083, 84.023540, 442.343412, 97.650664, 487.266020, 96.000000, 46.944000, 4.000000, 0.290000
412369944,00011000100101000100010000011000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, 61.875000, 275.499660, 413.598554, 253.370412, 372.197642, 168.705970, 417.451728, 190.835219, 458.852640, 96.000000, 46.944000, 4.000000, 0.290000
412369940,00011000100101000100010000010100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, 50.625000, 350.895086, 351.904056, 321.114128, 315.615853, 246.905124, 376.517608, 276.686083, 412.805811, 96.000000, 46.944000, 4.000000, 0.290000
412369936,00011000100101000100010000010000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, 39.375000, 412.805811, 276.686083, 376.517608, 246.905124, 315.615853, 321.114128, 351.904056, 350.895086, 96.000000, 46.944000, 4.000000, 0.290000
412369932,00011000100101000100010000001100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, 28.125000, 458.852640, 190.835219, 417.451728, 168.705970, 372.197642, 253.370412, 413.598554, 275.499660, 96.000000, 46.944000, 4.000000, 0.290000
412369928,00011000100101000100010000001000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, 16.875000, 487.266020, 97.650664, 442.343412, 84.023540, 414.476083, 175.889812, 459.398691, 189.516936, 96.000000, 46.944000, 4.000000, 0.290000
412369924,00011000100101000100010000000100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, 5.625000, 496.954039, 0.713449, 450.236087, -3.887867, 440.826442, 91.649866, 487.544394, 96.251183, 96.000000, 46.944000, 4.000000, 0.290000
412370048,00011000100101000100010010000000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, -5.625000, 487.544394, -96.251183, 440.826442, -91.649866, 450.236087, 3.887867, 496.954039, -0.713449, 96.000000, 46.944000, 4.000000, 0.290000
412370044,00011000100101000100010001111100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, -16.875000, 459.398691, -189.516936, 414.476083, -175.889812, 442.343412, -84.023540, 487.266020, -97.650664, 96.000000, 46.944000, 4.000000, 0.290000
412370040,00011000100101000100010001111000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, -28.125000, 413.598554, -275.499660, 372.197642, -253.370412, 417.451728, -168.705970, 458.852640, -190.835219, 96.000000, 46.944000, 4.000000, 0.290000
412370036,00011000100101000100010001110100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, -39.375000, 351.904056, -350.895086, 315.615853, -321.114128, 376.517608, -246.905124, 412.805811, -276.686083, 96.000000, 46.944000, 4.000000, 0.290000
412370032,00011000100101000100010001110000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, -50.625000, 276.686083, -412.805811, 246.905124, -376.517608, 321.114128, -315.615853, 350.895086, -351.904056, 96.000000, 46.944000, 4.000000, 0.290000
412370028,00011000100101000100010001101100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, -61.875000, 190.835219, -458.852640, 168.705970, -417.451728, 253.370412, -372.197642, 275.499660, -413.598554, 96.000000, 46.944000, 4.000000, 0.290000
412370024,00011000100101000100010001101000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, -73.125000, 97.650664, -487.266020, 84.023540, -442.343412, 175.889812, -414.476083, 189.516936, -459.398691, 96.000000, 46.944000, 4.000000, 0.290000
412370020,00011000100101000100010001100100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, -84.375000, 0.713449, -496.954039, -3.887867, -450.236087, 91.649866, -440.826442, 96.251183, -487.544394, 96.000000, 46.944000, 4.000000, 0.290000
412370016,00011000100101000100010001100000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, -95.625000, -96.251183, -487.544394, -91.649866, -440.826442, 3.887867, -450.236087, -0.713449, -496.954039, 96.000000, 46.944000, 4.000000, 0.290000
412370012,00011000100101000100010001011100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, -106.875000, -189.516936, -459.398691, -175.889812, -414.476083, -84.023540, -442.343412, -97.650664, -487.266020, 96.000000, 46.944000, 4.000000, 0.290000
412370008,00011000100101000100010001011000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, -118.125000, -275.499660, -413.598554, -253.370412, -372.197642, -168.705970, -417.451728, -190.835219, -458.852640, 96.000000, 46.944000, 4.000000, 0.290000
412370004,00011000100101000100010001010100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, -129.375000, -350.895086, -351.904056, -321.114128, -315.615853, -246.905124, -376.517608, -276.686083, -412.805811, 96.000000, 46.944000, 4.000000, 0.290000
412370000,00011000100101000100010001010000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, -140.625000, -412.805811, -276.686083, -376.517608, -246.905124, -315.615853, -321.114128, -351.904056, -350.895086, 96.000000, 46.944000, 4.000000, 0.290000
412369996,00011000100101000100010001001100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, -151.875000, -458.852640, -190.835219, -417.451728, -168.705970, -372.197642, -253.370412, -413.598554, -275.499660, 96.000000, 46.944000, 4.000000, 0.290000
412369992,00011000100101000100010001001000,TEDD_2, 3, 7, 471.159000, -2641.795000, 90.000000, 0.000000, -0.000000, -163.125000, -487.266020, -97.650664, -442.343412, -84.023540, -414.476083, -175.889812, -459.398691, -189.516936, 96.000000, 46.944000, 4.000000, 0.290000
412369988,00011000100101000100010001000100,TEDD_2, 3, 7, 471.159000, -2626.695000, 90.000000, 0.000000, -0.000000, -174.375000, -496.954039, -0.713449, -450.236087, 3.887867, -440.826442, -91.649866, -487.544394, -96.251183, 96.000000, 46.944000, 4.000000, 0.290000
412374088,00011000100101000101010001001000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 175.000000, -537.340989, 95.194597, -490.575625, 91.103158, -498.942576, -4.531533, -545.707940, -0.440094, 96.000000, 46.944000, 4.000000, 0.290000
412374084,00011000100101000101010001000100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 165.000000, -512.647204, 187.056661, -467.302781, 174.906660, -492.149410, 82.177780, -537.493832, 94.327782, 96.000000, 46.944000, 4.000000, 0.290000
412374080,00011000100101000101010001000000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 155.000000, -472.376892, 273.235103, -429.831179, 253.395711, -470.402533, 166.390163, -512.948246, 186.229555, 96.000000, 46.944000, 4.000000, 0.290000
412374076,00011000100101000101010000111100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 145.000000, -417.753648, 351.111434, -379.299375, 324.185462, -434.362712, 245.546865, -472.816986, 272.472838, 96.000000, 46.944000, 4.000000, 0.290000
412374072,00011000100101000101010000111000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 135.000000, -350.437171, 418.319422, -317.242750, 385.125001, -385.125001, 317.242750, -418.319422, 350.437171, 96.000000, 46.944000, 4.000000, 0.290000
412374068,00011000100101000101010000110100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 125.000000, -272.472838, 472.816986, -245.546865, 434.362712, -324.185462, 379.299375, -351.111434, 417.753648, 96.000000, 46.944000, 4.000000, 0.290000
412374064,00011000100101000101010000110000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 115.000000, -186.229555, 512.948246, -166.390163, 470.402533, -253.395711, 429.831179, -273.235103, 472.376892, 96.000000, 46.944000, 4.000000, 0.290000
412374060,00011000100101000101010000101100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 105.000000, -94.327782, 537.493832, -82.177780, 492.149410, -174.906660, 467.302781, -187.056661, 512.647204, 96.000000, 46.944000, 4.000000, 0.290000
412374056,00011000100101000101010000101000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 95.000000, 0.440094, 545.707940, 4.531533, 498.942576, -91.103158, 490.575625, -95.194597, 537.340989, 96.000000, 46.944000, 4.000000, 0.290000
412374052,00011000100101000101010000100100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 85.000000, 95.194597, 537.340989, 91.103158, 490.575625, -4.531533, 498.942576, -0.440094, 545.707940, 96.000000, 46.944000, 4.000000, 0.290000
412374048,00011000100101000101010000100000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 75.000000, 187.056661, 512.647204, 174.906660, 467.302781, 82.177780, 492.149410, 94.327782, 537.493832, 96.000000, 46.944000, 4.000000, 0.290000
412374044,00011000100101000101010000011100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 65.000000, 273.235103, 472.376892, 253.395711, 429.831179, 166.390163, 470.402533, 186.229555, 512.948246, 96.000000, 46.944000, 4.000000, 0.290000
412374040,00011000100101000101010000011000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 55.000000, 351.111434, 417.753648, 324.185462, 379.299375, 245.546865, 434.362712, 272.472838, 472.816986, 96.000000, 46.944000, 4.000000, 0.290000
412374036,00011000100101000101010000010100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 45.000000, 418.319422, 350.437171, 385.125001, 317.242750, 317.242750, 385.125001, 350.437171, 418.319422, 96.000000, 46.944000, 4.000000, 0.290000
412374032,00011000100101000101010000010000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 35.000000, 472.816986, 272.472838, 434.362712, 245.546865, 379.299375, 324.185462, 417.753648, 351.111434, 96.000000, 46.944000, 4.000000, 0.290000
412374028,00011000100101000101010000001100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 25.000000, 512.948246, 186.229555, 470.402533, 166.390163, 429.831179, 253.395711, 472.376892, 273.235103, 96.000000, 46.944000, 4.000000, 0.290000
412374024,00011000100101000101010000001000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, 15.000000, 537.493832, 94.327782, 492.149410, 82.177780, 467.302781, 174.906660, 512.647204, 187.056661, 96.000000, 46.944000, 4.000000, 0.290000
412374020,00011000100101000101010000000100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, 5.000000, 545.707940, -0.440094, 498.942576, -4.531533, 490.575625, 91.103158, 537.340989, 95.194597, 96.000000, 46.944000, 4.000000, 0.290000
412374160,00011000100101000101010010010000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -5.000000, 537.340989, -95.194597, 490.575625, -91.103158, 498.942576, 4.531533, 545.707940, 0.440094, 96.000000, 46.944000, 4.000000, 0.290000
412374156,00011000100101000101010010001100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -15.000000, 512.647204, -187.056661, 467.302781, -174.906660, 492.149410, -82.177780, 537.493832, -94.327782, 96.000000, 46.944000, 4.000000, 0.290000
412374152,00011000100101000101010010001000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -25.000000, 472.376892, -273.235103, 429.831179, -253.395711, 470.402533, -166.390163, 512.948246, -186.229555, 96.000000, 46.944000, 4.000000, 0.290000
412374148,00011000100101000101010010000100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -35.000000, 417.753648, -351.111434, 379.299375, -324.185462, 434.362712, -245.546865, 472.816986, -272.472838, 96.000000, 46.944000, 4.000000, 0.290000
412374144,00011000100101000101010010000000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -45.000000, 350.437171, -418.319422, 317.242750, -385.125001, 385.125001, -317.242750, 418.319422, -350.437171, 96.000000, 46.944000, 4.000000, 0.290000
412374140,00011000100101000101010001111100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -55.000000, 272.472838, -472.816986, 245.546865, -434.362712, 324.185462, -379.299375, 351.111434, -417.753648, 96.000000, 46.944000, 4.000000, 0.290000
412374136,00011000100101000101010001111000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -65.000000, 186.229555, -512.948246, 166.390163, -470.402533, 253.395711, -429.831179, 273.235103, -472.376892, 96.000000, 46.944000, 4.000000, 0.290000
412374132,00011000100101000101010001110100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -75.000000, 94.327782, -537.493832, 82.177780, -492.149410, 174.906660, -467.302781, 187.056661, -512.647204, 96.000000, 46.944000, 4.000000, 0.290000
412374128,00011000100101000101010001110000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -85.000000, -0.440094, -545.707940, -4.531533, -498.942576, 91.103158, -490.575625, 95.194597, -537.340989, 96.000000, 46.944000, 4.000000, 0.290000
412374124,00011000100101000101010001101100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -95.000000, -95.194597, -537.340989, -91.103158, -490.575625, 4.531533, -498.942576, 0.440094, -545.707940, 96.000000, 46.944000, 4.000000, 0.290000
412374120,00011000100101000101010001101000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -105.000000, -187.056661, -512.647204, -174.906660, -467.302781, -82.177780, -492.149410, -94.327782, -537.493832, 96.000000, 46.944000, 4.000000, 0.290000
412374116,00011000100101000101010001100100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -115.000000, -273.235103, -472.376892, -253.395711, -429.831179, -166.390163, -470.402533, -186.229555, -512.948246, 96.000000, 46.944000, 4.000000, 0.290000
412374112,00011000100101000101010001100000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -125.000000, -351.111434, -417.753648, -324.185462, -379.299375, -245.546865, -434.362712, -272.472838, -472.816986, 96.000000, 46.944000, 4.000000, 0.290000
412374108,00011000100101000101010001011100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -135.000000, -418.319422, -350.437171, -385.125001, -317.242750, -317.242750, -385.125001, -350.437171, -418.319422, 96.000000, 46.944000, 4.000000, 0.290000
412374104,00011000100101000101010001011000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -145.000000, -472.816986, -272.472838, -434.362712, -245.546865, -379.299375, -324.185462, -417.753648, -351.111434, 96.000000, 46.944000, 4.000000, 0.290000
412374100,00011000100101000101010001010100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -155.000000, -512.948246, -186.229555, -470.402533, -166.390163, -429.831179, -253.395711, -472.376892, -273.235103, 96.000000, 46.944000, 4.000000, 0.290000
412374096,00011000100101000101010001010000,TEDD_2, 3, 8, 520.121000, -2673.305000, 90.000000, 0.000000, -0.000000, -165.000000, -537.493832, -94.327782, -492.149410, -82.177780, -467.302781, -174.906660, -512.647204, -187.056661, 96.000000, 46.944000, 4.000000, 0.290000
412374092,00011000100101000101010001001100,TEDD_2, 3, 8, 520.121000, -2658.205000, 90.000000, 0.000000, -0.000000, -175.000000, -545.707940, 0.440094, -498.942576, 4.531533, -490.575625, -91.103158, -537.340989, -95.194597, 96.000000, 46.944000, 4.000000, 0.290000
412378192,00011000100101000110010001010000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 175.500000, -569.613959, 92.978016, -522.814671, 89.294833, -530.346744, -6.409232, -577.146032, -2.726048, 96.000000, 46.944000, 4.000000, 0.290000
412378188,00011000100101000110010001001100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 166.500000, -548.056099, 180.940558, -502.409166, 169.981698, -524.819921, 76.634186, -570.466854, 87.593045, 96.000000, 46.944000, 4.000000, 0.290000
412378184,00011000100101000110010001001000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 157.500000, -513.003280, 264.447742, -469.632679, 246.483051, -506.370289, 157.790616, -549.740890, 175.755307, 96.000000, 46.944000, 4.000000, 0.290000
412378180,00011000100101000110010001000100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 148.500000, -465.318617, 341.443345, -425.292277, 316.915172, -475.452140, 235.061716, -515.478480, 259.589889, 96.000000, 46.944000, 4.000000, 0.290000
412378176,00011000100101000110010001000000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 139.500000, -406.176266, 410.031480, -370.479768, 379.543790, -432.826781, 306.544818, -468.523279, 337.032507, 96.000000, 46.944000, 4.000000, 0.290000
412378172,00011000100101000110010000111100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 130.500000, -337.032507, 468.523279, -306.544818, 432.826781, -379.543790, 370.479768, -410.031480, 406.176266, 96.000000, 46.944000, 4.000000, 0.290000
412378168,00011000100101000110010000111000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 121.500000, -259.589889, 515.478480, -235.061716, 475.452140, -316.915172, 425.292277, -341.443345, 465.318617, 96.000000, 46.944000, 4.000000, 0.290000
412378164,00011000100101000110010000110100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 112.500000, -175.755307, 549.740890, -157.790616, 506.370289, -246.483051, 469.632679, -264.447742, 513.003280, 96.000000, 46.944000, 4.000000, 0.290000
412378160,00011000100101000110010000110000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 103.500000, -87.593045, 570.466854, -76.634186, 524.819921, -169.981698, 502.409166, -180.940558, 548.056099, 96.000000, 46.944000, 4.000000, 0.290000
412378156,00011000100101000110010000101100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 94.500000, 2.726048, 577.146032, 6.409232, 530.346744, -89.294833, 522.814671, -92.978016, 569.613959, 96.000000, 46.944000, 4.000000, 0.290000
412378152,00011000100101000110010000101000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 85.500000, 92.978016, 569.613959, 89.294833, 522.814671, -6.409232, 530.346744, -2.726048, 577.146032, 96.000000, 46.944000, 4.000000, 0.290000
412378148,00011000100101000110010000100100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 76.500000, 180.940558, 548.056099, 169.981698, 502.409166, 76.634186, 524.819921, 87.593045, 570.466854, 96.000000, 46.944000, 4.000000, 0.290000
412378144,00011000100101000110010000100000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 67.500000, 264.447742, 513.003280, 246.483051, 469.632679, 157.790616, 506.370289, 175.755307, 549.740890, 96.000000, 46.944000, 4.000000, 0.290000
412378140,00011000100101000110010000011100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 58.500000, 341.443345, 465.318617, 316.915172, 425.292277, 235.061716, 475.452140, 259.589889, 515.478480, 96.000000, 46.944000, 4.000000, 0.290000
412378136,00011000100101000110010000011000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 49.500000, 410.031480, 406.176266, 379.543790, 370.479768, 306.544818, 432.826781, 337.032507, 468.523279, 96.000000, 46.944000, 4.000000, 0.290000
412378132,00011000100101000110010000010100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 40.500000, 468.523279, 337.032507, 432.826781, 306.544818, 370.479768, 379.543790, 406.176266, 410.031480, 96.000000, 46.944000, 4.000000, 0.290000
412378128,00011000100101000110010000010000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 31.500000, 515.478480, 259.589889, 475.452140, 235.061716, 425.292277, 316.915172, 465.318617, 341.443345, 96.000000, 46.944000, 4.000000, 0.290000
412378124,00011000100101000110010000001100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 22.500000, 549.740890, 175.755307, 506.370289, 157.790616, 469.632679, 246.483051, 513.003280, 264.447742, 96.000000, 46.944000, 4.000000, 0.290000
412378120,00011000100101000110010000001000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, 13.500000, 570.466854, 87.593045, 524.819921, 76.634186, 502.409166, 169.981698, 548.056099, 180.940558, 96.000000, 46.944000, 4.000000, 0.290000
412378116,00011000100101000110010000000100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, 4.500000, 577.146032, -2.726048, 530.346744, -6.409232, 522.814671, 89.294833, 569.613959, 92.978016, 96.000000, 46.944000, 4.000000, 0.290000
412378272,00011000100101000110010010100000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -4.500000, 569.613959, -92.978016, 522.814671, -89.294833, 530.346744, 6.409232, 577.146032, 2.726048, 96.000000, 46.944000, 4.000000, 0.290000
412378268,00011000100101000110010010011100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -13.500000, 548.056099, -180.940558, 502.409166, -169.981698, 524.819921, -76.634186, 570.466854, -87.593045, 96.000000, 46.944000, 4.000000, 0.290000
412378264,00011000100101000110010010011000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -22.500000, 513.003280, -264.447742, 469.632679, -246.483051, 506.370289, -157.790616, 549.740890, -175.755307, 96.000000, 46.944000, 4.000000, 0.290000
412378260,00011000100101000110010010010100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -31.500000, 465.318617, -341.443345, 425.292277, -316.915172, 475.452140, -235.061716, 515.478480, -259.589889, 96.000000, 46.944000, 4.000000, 0.290000
412378256,00011000100101000110010010010000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -40.500000, 406.176266, -410.031480, 370.479768, -379.543790, 432.826781, -306.544818, 468.523279, -337.032507, 96.000000, 46.944000, 4.000000, 0.290000
412378252,00011000100101000110010010001100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -49.500000, 337.032507, -468.523279, 306.544818, -432.826781, 379.543790, -370.479768, 410.031480, -406.176266, 96.000000, 46.944000, 4.000000, 0.290000
412378248,00011000100101000110010010001000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -58.500000, 259.589889, -515.478480, 235.061716, -475.452140, 316.915172, -425.292277, 341.443345, -465.318617, 96.000000, 46.944000, 4.000000, 0.290000
412378244,00011000100101000110010010000100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -67.500000, 175.755307, -549.740890, 157.790616, -506.370289, 246.483051, -469.632679, 264.447742, -513.003280, 96.000000, 46.944000, 4.000000, 0.290000
412378240,00011000100101000110010010000000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -76.500000, 87.593045, -570.466854, 76.634186, -524.819921, 169.981698, -502.409166, 180.940558, -548.056099, 96.000000, 46.944000, 4.000000, 0.290000
412378236,00011000100101000110010001111100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -85.500000, -2.726048, -577.146032, -6.409232, -530.346744, 89.294833, -522.814671, 92.978016, -569.613959, 96.000000, 46.944000, 4.000000, 0.290000
412378232,00011000100101000110010001111000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -94.500000, -92.978016, -569.613959, -89.294833, -522.814671, 6.409232, -530.346744, 2.726048, -577.146032, 96.000000, 46.944000, 4.000000, 0.290000
412378228,00011000100101000110010001110100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -103.500000, -180.940558, -548.056099, -169.981698, -502.409166, -76.634186, -524.819921, -87.593045, -570.466854, 96.000000, 46.944000, 4.000000, 0.290000
412378224,00011000100101000110010001110000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -112.500000, -264.447742, -513.003280, -246.483051, -469.632679, -157.790616, -506.370289, -175.755307, -549.740890, 96.000000, 46.944000, 4.000000, 0.290000
412378220,00011000100101000110010001101100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -121.500000, -341.443345, -465.318617, -316.915172, -425.292277, -235.061716, -475.452140, -259.589889, -515.478480, 96.000000, 46.944000, 4.000000, 0.290000
412378216,00011000100101000110010001101000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -130.500000, -410.031480, -406.176266, -379.543790, -370.479768, -306.544818, -432.826781, -337.032507, -468.523279, 96.000000, 46.944000, 4.000000, 0.290000
412378212,00011000100101000110010001100100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -139.500000, -468.523279, -337.032507, -432.826781, -306.544818, -370.479768, -379.543790, -406.176266, -410.031480, 96.000000, 46.944000, 4.000000, 0.290000
412378208,00011000100101000110010001100000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -148.500000, -515.478480, -259.589889, -475.452140, -235.061716, -425.292277, -316.915172, -465.318617, -341.443345, 96.000000, 46.944000, 4.000000, 0.290000
412378204,00011000100101000110010001011100,TEDD_2, 3, 9, 551.681000, -2626.695000, 90.000000, 0.000000, -0.000000, -157.500000, -549.740890, -175.755307, -506.370289, -157.790616, -469.632679, -246.483051, -513.003280, -264.447742, 96.000000, 46.944000, 4.000000, 0.290000
412378200,00011000100101000110010001011000,TEDD_2, 3, 9, 551.681000, -2641.795000, 90.000000, 0.000000, -0.000000, -166.500000, -570.466854, -87.593045, -524.819921, -76.634186, -502.409166, -169.981698, -548.056099, -180.940558, 96.000000, 46.944000, 4.000000, 0.290000
